uid,iid,label
3259,7966,1
3262,9035,1
3262,17859,1
3262,5189,1
3262,594,1
3265,46,1
3265,5277,1
3265,49,1
3265,21003,1
3267,7944,1
3267,8745,1
3267,2622,1
3267,23963,1
3277,2590,1
3277,23358,1
3277,2196,1
3277,573,1
3282,13570,1
3282,1461,1
3282,21144,1
3282,6,1
3292,1046,1
3292,41,1
3292,59,1
3292,565,1
3302,2273,1
3302,2664,1
3302,2018,1
3302,9938,1
3306,9915,1
3306,72,1
3306,4988,1
3306,8536,1
3308,596,1
3308,2195,1
3308,857,1
3308,43,1
3313,3687,1
3313,23547,1
3313,3684,1
3313,16950,1
3321,100,1
3321,984,1
3321,26674,1
3321,6358,1
3323,1052,1
3323,9783,1
3323,6702,1
3323,10481,1
3329,21098,1
3329,24442,1
3329,20266,1
3329,5815,1
3331,26756,1
3331,10174,1
3331,15188,1
3331,22457,1
3334,30790,1
3334,16939,1
3334,30789,1
3334,12217,1
3335,57,1
3335,17,1
3335,1041,1
3345,3073,1
3345,14901,1
3345,3135,1
3350,1940,1
3350,345,1
3350,26,1
3350,1471,1
3350,877,1
3353,5074,1
3353,1906,1
3353,2729,1
3353,1717,1
3357,22911,1
3357,25620,1
3357,3073,1
3357,15925,1
3368,5430,1
3368,11539,1
3368,25539,1
3368,5401,1
3368,1617,1
3371,149,1
3371,8282,1
3371,5485,1
3371,11030,1
3381,12680,1
3381,5759,1
3381,232,1
3381,12160,1
3383,3332,1
3383,5790,1
3383,6246,1
3383,11812,1
3383,7320,1
3386,9554,1
3386,7286,1
3386,21078,1
3386,14792,1
3388,293,1
3388,4790,1
3388,11751,1
3388,9084,1
3389,4332,1
3389,2426,1
3389,2536,1
3389,2429,1
3408,368,1
3408,3344,1
3408,82,1
3408,78,1
3416,806,1
3416,3504,1
3416,4799,1
3416,4344,1
3419,3965,1
3419,11712,1
3419,475,1
3419,2730,1
3421,13380,1
3421,823,1
3421,11487,1
3421,1371,1
3422,27099,1
3422,10038,1
3422,2838,1
3422,10866,1
3430,22777,1
3430,25564,1
3430,14772,1
3430,14023,1
3447,1131,1
3447,9343,1
3447,6410,1
3447,9344,1
3447,34,1
3448,3794,1
3448,7073,1
3448,2051,1
3448,35,1
3460,1100,1
3460,24235,1
3460,1,1
3460,1110,1
3460,1169,1
3478,6573,1
3478,2268,1
3478,9061,1
3478,414,1
3491,9031,1
3491,9502,1
3491,320,1
3493,0,1
3493,897,1
3493,2052,1
3493,1924,1
3493,326,1
3500,9338,1
3500,22,1
3500,35,1
3500,878,1
3500,1861,1
3501,37,1
3501,1040,1
3501,2563,1
3501,8320,1
3501,9351,1
3507,3856,1
3507,1563,1
3507,3808,1
3507,2717,1
3511,1143,1
3511,24838,1
3511,26,1
3512,25978,1
3512,12913,1
3512,4903,1
3512,12907,1
3516,7279,1
3516,15469,1
3516,16560,1
3516,7305,1
3517,7306,1
3517,15607,1
3517,5218,1
3517,11173,1
3518,4769,1
3518,7493,1
3518,21653,1
3518,27,1
3525,11450,1
3525,13366,1
3525,8245,1
3525,8256,1
3526,1392,1
3526,317,1
3526,9533,1
3526,5228,1
3526,341,1
3530,18826,1
3530,23008,1
3530,22318,1
3530,23635,1
3530,10424,1
3536,342,1
3536,12216,1
3536,2673,1
3536,24755,1
3537,8518,1
3537,12234,1
3537,26943,1
3537,12276,1
3538,29369,1
3538,1564,1
3538,11609,1
3538,21137,1
3539,8153,1
3539,8185,1
3539,8737,1
3539,13378,1
3540,15142,1
3540,1620,1
3540,4744,1
3540,270,1
3540,12413,1
3547,1454,1
3547,5545,1
3547,12931,1
3547,1465,1
3549,140,1
3549,92,1
3549,20148,1
3549,9999,1
3552,1848,1
3552,15091,1
3552,34,1
3552,1156,1
3554,4158,1
3554,4211,1
3554,12817,1
3554,7937,1
3555,7964,1
3555,12777,1
3555,25137,1
3555,7952,1
3556,25662,1
3556,13228,1
3556,43,1
3556,19792,1
3563,22516,1
3563,22509,1
3563,9745,1
3563,23927,1
3564,8249,1
3564,3493,1
3564,860,1
3564,781,1
3567,14980,1
3567,3435,1
3567,13256,1
3567,621,1
3569,430,1
3569,25324,1
3569,27231,1
3569,25487,1
3572,8346,1
3572,4026,1
3572,26,1
3572,18266,1
3573,543,1
3573,921,1
3573,906,1
3573,10223,1
3578,2303,1
3578,2750,1
3578,17012,1
3578,2180,1
3580,6464,1
3580,5089,1
3580,1616,1
3580,27,1
3580,22073,1
3581,13669,1
3581,102,1
3581,1776,1
3581,353,1
3584,2606,1
3584,21580,1
3584,23268,1
3584,4181,1
3586,24879,1
3586,1280,1
3586,24427,1
3586,1207,1
3587,7168,1
3587,4167,1
3587,4168,1
3587,25137,1
3587,2797,1
3591,1341,1
3591,22819,1
3591,1297,1
3591,16083,1
3591,1345,1
3596,7658,1
3596,25781,1
3596,7753,1
3596,8779,1
3596,7952,1
3608,767,1
3608,22737,1
3608,581,1
3608,24383,1
3611,3379,1
3611,6218,1
3611,4297,1
3611,12176,1
3611,6333,1
3613,23163,1
3613,5835,1
3613,10540,1
3613,3980,1
3615,4793,1
3615,21595,1
3615,1259,1
3615,4148,1
3616,596,1
3616,2112,1
3616,5168,1
3616,1434,1
3616,2184,1
3617,11854,1
3617,17228,1
3617,7433,1
3617,1226,1
3619,5163,1
3619,6723,1
3619,4865,1
3619,10479,1
3622,1208,1
3622,1252,1
3622,16279,1
3622,22750,1
3625,17460,1
3625,17461,1
3625,904,1
3625,1066,1
3628,594,1
3628,8195,1
3628,22644,1
3628,4945,1
3631,13837,1
3631,16284,1
3631,23841,1
3631,22750,1
3633,12344,1
3633,30352,1
3633,2018,1
3633,14500,1
3633,14494,1
3634,16170,1
3634,6495,1
3634,13660,1
3634,667,1
3653,19338,1
3653,10222,1
3653,2884,1
3659,1964,1
3659,1078,1
3659,1098,1
3659,1443,1
3678,22097,1
3678,11009,1
3678,6569,1
3678,3840,1
3678,3838,1
3680,1915,1
3680,22184,1
3680,13344,1
3680,5170,1
3684,16620,1
3684,20788,1
3684,6885,1
3684,22095,1
3685,26250,1
3685,26512,1
3685,14401,1
3685,9860,1
3690,974,1
3690,9131,1
3690,2679,1
3690,26,1
3692,1059,1
3692,5514,1
3692,13269,1
3692,3340,1
3698,8476,1
3698,5214,1
3698,12922,1
3698,7619,1
3702,926,1
3702,505,1
3702,1533,1
3702,18,1
3702,9360,1
3707,9506,1
3707,5293,1
3707,1390,1
3707,1156,1
3708,24200,1
3708,1041,1
3708,7769,1
3708,3930,1
3710,11992,1
3710,14523,1
3710,26,1
3710,1174,1
3713,8413,1
3713,24551,1
3713,572,1
3713,6708,1
3723,23814,1
3723,6898,1
3723,2812,1
3723,5053,1
3726,21289,1
3726,384,1
3726,10871,1
3726,8123,1
3726,22795,1
3730,7333,1
3730,19809,1
3730,9858,1
3730,9187,1
3733,5170,1
3733,24984,1
3733,957,1
3733,26,1
3733,13416,1
3749,10382,1
3749,5932,1
3749,10270,1
3749,21804,1
3754,6024,1
3754,21797,1
3754,21913,1
3754,6036,1
3758,27842,1
3758,29575,1
3759,6026,1
3759,30137,1
3759,18664,1
3759,29979,1
3763,18758,1
3763,5997,1
3763,5934,1
3766,24699,1
3766,27726,1
3766,6064,1
3766,30871,1
3767,10290,1
3767,19322,1
3767,20456,1
3767,6014,1
3769,28337,1
3769,5950,1
3769,27577,1
3779,2297,1
3779,6661,1
3779,6654,1
3779,2298,1
3788,28169,1
3788,30358,1
3788,28735,1
3788,19177,1
3788,14054,1
3791,24805,1
3791,25969,1
3791,11043,1
3791,10139,1
3799,19899,1
3799,19897,1
3799,29716,1
3799,20152,1
3808,23073,1
3808,27813,1
3808,29737,1
3808,21729,1
3815,8314,1
3815,10612,1
3815,1174,1
3815,923,1
3828,511,1
3828,320,1
3828,1417,1
3828,1901,1
3832,20346,1
3832,12438,1
3832,10035,1
3838,10052,1
3838,9113,1
3838,1907,1
3838,2986,1
3844,1501,1
3844,26856,1
3844,3324,1
3844,21054,1
3844,22848,1
3845,1082,1
3845,16,1
3845,1156,1
3845,7241,1
3853,1877,1
3853,5186,1
3853,8440,1
3853,1120,1
3865,10163,1
3865,4835,1
3865,26,1
3865,6996,1
3866,5184,1
3866,1530,1
3866,339,1
3866,600,1
3873,9347,1
3873,2886,1
3873,10130,1
3873,2910,1
3873,9241,1
3874,7233,1
3874,1870,1
3874,14774,1
3880,2421,1
3880,1898,1
3880,1396,1
3880,4710,1
3887,72,1
3887,30277,1
3887,15361,1
3887,43,1
3887,1302,1
3887,14635,1
3893,21714,1
3893,2195,1
3893,5337,1
3893,24618,1
3893,1907,1
3895,1239,1
3895,12613,1
3895,23167,1
3895,12914,1
3897,1552,1
3897,4679,1
3897,1836,1
3897,1538,1
3897,493,1
3898,24647,1
3898,2397,1
3898,2763,1
3898,12605,1
3898,7922,1
3899,12488,1
3899,4030,1
3899,1813,1
3899,4443,1
3899,6776,1
3908,8264,1
3908,16873,1
3908,22852,1
3908,8261,1
3908,8263,1
3919,23115,1
3919,21378,1
3919,23180,1
3919,14868,1
3919,18049,1
3924,590,1
3924,5514,1
3924,666,1
3924,11515,1
3958,7658,1
3958,887,1
3958,24,1
3958,3739,1
3958,603,1
3973,1500,1
3973,1538,1
3973,1558,1
3973,933,1
3974,11733,1
3974,3765,1
3974,3403,1
3974,1111,1
3974,6757,1
3980,26289,1
3980,5026,1
3980,5029,1
3980,19386,1
3980,7666,1
3985,886,1
3985,602,1
3985,940,1
3985,341,1
3987,7506,1
3987,7500,1
3987,6180,1
3987,981,1
3987,1762,1
3994,385,1
3994,7508,1
3994,5607,1
3994,15198,1
3998,22308,1
3998,12224,1
3998,11890,1
3998,13299,1
4008,26636,1
4008,6503,1
4008,18,1
4008,8078,1
4039,9383,1
4039,1994,1
4039,18877,1
4039,18878,1
4058,79,1
4058,970,1
4058,963,1
4058,35,1
4060,1929,1
4060,893,1
4060,1542,1
4060,1876,1
4067,10260,1
4067,24088,1
4067,23825,1
4067,25091,1
4071,17753,1
4071,23821,1
4071,23822,1
4071,23824,1
4071,23825,1
4071,23826,1
4077,5662,1
4077,15428,1
4077,2432,1
4077,5688,1
4092,16790,1
4092,5186,1
4092,24,1
4092,515,1
4092,324,1
4102,9506,1
4102,1,1
4102,24816,1
4102,324,1
4102,12568,1
4107,4781,1
4107,10742,1
4107,10726,1
4107,11197,1
4107,10820,1
4135,19954,1
4135,10290,1
4156,21226,1
4156,19201,1
4156,6142,1
4157,27898,1
4157,5979,1
4157,5972,1
4157,29233,1
4165,29093,1
4165,27614,1
4176,8257,1
4176,5757,1
4176,5742,1
4176,14328,1
4179,23757,1
4179,21666,1
4179,25733,1
4179,25655,1
4197,25513,1
4197,7198,1
4197,9394,1
4197,26,1
4197,4718,1
4211,11724,1
4211,25615,1
4211,15341,1
4211,25074,1
4212,446,1
4212,29537,1
4212,16188,1
4212,13160,1
4212,621,1
4216,2453,1
4216,7480,1
4216,18969,1
4216,5408,1
4216,13322,1
4216,2575,1
4217,19816,1
4217,384,1
4217,16746,1
4217,22573,1
4224,7804,1
4224,11737,1
4224,22066,1
4224,25078,1
4224,25148,1
4240,7652,1
4240,20532,1
4240,18852,1
4240,15353,1
4249,18838,1
4249,10221,1
4249,22066,1
4249,7666,1
4254,2051,1
4254,8956,1
4254,7073,1
4254,10562,1
4254,1541,1
4256,9141,1
4256,4244,1
4256,4322,1
4256,290,1
4260,22784,1
4260,21889,1
4260,13112,1
4260,7321,1
4260,12690,1
4267,17005,1
4267,19429,1
4267,24059,1
4267,265,1
4267,19434,1
4270,1537,1
4270,6998,1
4270,22514,1
4270,7833,1
4283,22473,1
4283,13143,1
4283,4793,1
4283,21873,1
4283,11155,1
4284,595,1
4284,5311,1
4284,1398,1
4284,1909,1
4298,15345,1
4298,15360,1
4298,15370,1
4298,25082,1
4307,4738,1
4307,18869,1
4307,5010,1
4307,1381,1
4310,5750,1
4310,22606,1
4310,4747,1
4310,5707,1
4314,20555,1
4314,457,1
4314,7596,1
4314,15696,1
4316,7642,1
4316,14429,1
4316,25044,1
4316,21129,1
4316,10211,1
4323,18104,1
4323,7472,1
4323,12109,1
4323,18115,1
4323,3988,1
4332,7008,1
4332,1511,1
4332,3907,1
4332,1516,1
4334,22038,1
4334,16273,1
4334,27282,1
4334,4208,1
4340,21084,1
4340,19681,1
4340,13407,1
4340,11711,1
4346,11724,1
4346,16755,1
4346,18860,1
4346,7653,1
4350,23754,1
4350,25146,1
4350,23570,1
4350,17768,1
4352,14357,1
4352,6860,1
4352,7252,1
4352,2811,1
4352,6696,1
4358,8368,1
4358,22294,1
4358,9239,1
4358,29387,1
4358,8353,1
4365,33,1
4365,6255,1
4365,12411,1
4365,3308,1
4370,12186,1
4370,6399,1
4370,12763,1
4370,3409,1
4376,2554,1
4376,13547,1
4376,2689,1
4376,1087,1
4383,926,1
4383,504,1
4383,2694,1
4383,11023,1
4383,3739,1
4384,24082,1
4384,14321,1
4384,479,1
4384,18740,1
4388,5417,1
4388,4084,1
4388,2813,1
4388,1185,1
4395,3261,1
4395,11307,1
4395,12506,1
4395,16815,1
4395,508,1
4396,1465,1
4396,16526,1
4396,1464,1
4396,13918,1
4396,12931,1
4400,8848,1
4400,1967,1
4400,1683,1
4400,282,1
4400,2225,1
4413,1194,1
4413,18064,1
4413,14242,1
4413,2759,1
4414,384,1
4414,1915,1
4414,17604,1
4414,9393,1
4415,517,1
4415,5085,1
4415,1898,1
4415,516,1
4417,544,1
4417,23187,1
4417,24,1
4417,530,1
4418,7306,1
4418,1994,1
4418,1915,1
4418,24587,1
4421,4036,1
4421,2432,1
4421,96,1
4421,2209,1
4426,767,1
4426,7613,1
4426,14978,1
4426,19645,1
4426,9405,1
4430,24039,1
4430,23318,1
4430,22761,1
4430,27342,1
4433,24306,1
4433,21798,1
4433,29477,1
4435,640,1
4435,26873,1
4435,5125,1
4435,23199,1
4435,26,1
4436,384,1
4436,16632,1
4436,25397,1
4436,6560,1
4444,70,1
4444,1533,1
4444,1656,1
4444,2446,1
4445,9137,1
4445,2376,1
4445,2242,1
4445,1762,1
4448,26760,1
4448,21458,1
4448,10512,1
4448,6649,1
4448,12332,1
4449,1792,1
4449,9130,1
4449,12587,1
4449,6226,1
4449,3315,1
4450,27349,1
4450,1053,1
4450,3365,1
4450,6702,1
4455,25965,1
4455,25749,1
4455,29420,1
4455,18294,1
4461,5630,1
4461,5631,1
4461,25639,1
4461,25646,1
4464,18295,1
4464,25698,1
4464,16588,1
4464,9759,1
4464,9411,1
4469,775,1
4469,26876,1
4469,2133,1
4469,26291,1
4470,3496,1
4470,794,1
4470,19786,1
4470,11484,1
4479,11307,1
4479,1,1
4479,2292,1
4479,341,1
4488,798,1
4488,24862,1
4488,10174,1
4488,24085,1
4488,19860,1
4492,7233,1
4492,16427,1
4492,1588,1
4492,1082,1
4495,23432,1
4495,3877,1
4495,72,1
4495,26,1
4495,5083,1
4496,18066,1
4496,1440,1
4496,43,1
4496,1458,1
4497,15777,1
4497,438,1
4497,27,1
4497,20814,1
4509,1173,1
4509,17816,1
4509,3911,1
4511,13991,1
4511,1558,1
4511,1541,1
4511,868,1
4511,1530,1
4513,3931,1
4513,1553,1
4513,7059,1
4513,7055,1
4516,2086,1
4516,16052,1
4516,7857,1
4516,13401,1
4516,8000,1
4518,105,1
4518,10068,1
4518,120,1
4518,17011,1
4519,25133,1
4519,26711,1
4519,3893,1
4519,22273,1
4522,10932,1
4522,25,1
4522,5605,1
4522,2061,1
4526,11501,1
4526,848,1
4526,11481,1
4526,15559,1
4527,596,1
4527,348,1
4527,25702,1
4527,1891,1
4527,6613,1
4530,5868,1
4530,28616,1
4530,5906,1
4530,5882,1
4534,27372,1
4534,17270,1
4534,27171,1
4534,17282,1
4542,6919,1
4542,19070,1
4542,14303,1
4542,17282,1
4547,27372,1
4547,6915,1
4547,20510,1
4547,6941,1
4558,6969,1
4558,17295,1
4558,18017,1
4558,19098,1
4558,27367,1
4561,14252,1
4561,17254,1
4561,6942,1
4561,27363,1
4572,17743,1
4572,3836,1
4572,3812,1
4572,3813,1
4576,29540,1
4576,24073,1
4576,24952,1
4576,22056,1
4576,22057,1
4577,13401,1
4577,14433,1
4577,43,1
4577,2085,1
4587,3421,1
4587,26292,1
4587,20475,1
4587,3491,1
4590,347,1
4590,3285,1
4590,1604,1
4590,8334,1
4600,25628,1
4600,6025,1
4600,21862,1
4600,594,1
4603,2357,1
4603,3218,1
4603,25865,1
4603,4748,1
4605,5685,1
4605,15407,1
4605,5746,1
4605,21564,1
4605,5709,1
4606,37,1
4606,20297,1
4606,9497,1
4606,16365,1
4611,3508,1
4611,8244,1
4611,3435,1
4611,24982,1
4618,16540,1
4618,22928,1
4618,14147,1
4618,17009,1
4618,14587,1
4621,670,1
4621,19827,1
4621,16172,1
4621,3813,1
4626,646,1
4626,2159,1
4626,26730,1
4626,27,1
4628,9464,1
4628,18289,1
4628,9772,1
4628,17383,1
4633,13823,1
4633,25797,1
4633,16053,1
4633,13833,1
4642,6710,1
4642,3666,1
4642,6709,1
4642,21675,1
4644,22571,1
4644,7590,1
4644,640,1
4644,15165,1
4646,5704,1
4646,21635,1
4646,16754,1
4646,21619,1
4649,17743,1
4649,9189,1
4649,17740,1
4649,8069,1
4649,23176,1
4651,7559,1
4651,18497,1
4651,13169,1
4651,9191,1
4651,13717,1
4661,5035,1
4661,15519,1
4661,8635,1
4661,9851,1
4665,7462,1
4665,9684,1
4665,19116,1
4665,24971,1
4681,22021,1
4681,10352,1
4681,5952,1
4681,6036,1
4684,640,1
4684,12644,1
4684,12408,1
4684,8996,1
4687,777,1
4687,18548,1
4687,18160,1
4687,14110,1
4690,10436,1
4690,25476,1
4690,23368,1
4690,23862,1
4693,7559,1
4693,7590,1
4693,7341,1
4693,7555,1
4696,17453,1
4696,2018,1
4696,9172,1
4696,594,1
4698,8060,1
4698,384,1
4698,5048,1
4698,10871,1
4708,3999,1
4708,8922,1
4708,11504,1
4708,8991,1
4717,26337,1
4717,29053,1
4717,29323,1
4719,24864,1
4719,21694,1
4719,9358,1
4719,16495,1
4725,1101,1
4725,10961,1
4725,11761,1
4725,1552,1
4733,646,1
4733,8794,1
4733,20085,1
4733,22697,1
4733,8737,1
4734,6836,1
4734,3983,1
4734,1416,1
4734,949,1
4735,22070,1
4735,7239,1
4735,72,1
4735,2910,1
4736,8534,1
4736,4717,1
4736,25,1
4736,9551,1
4740,13549,1
4740,17856,1
4740,26,1
4740,21544,1
4743,3936,1
4743,1580,1
4743,971,1
4743,1149,1
4743,8408,1
4744,24954,1
4744,5089,1
4744,7667,1
4744,6395,1
4744,26,1
4749,5311,1
4749,1268,1
4749,1269,1
4749,1472,1
4751,20785,1
4751,444,1
4751,626,1
4751,2865,1
4753,3806,1
4753,39,1
4753,25,1
4753,965,1
4754,7757,1
4754,1878,1
4754,1533,1
4754,8607,1
4754,1869,1
4778,19477,1
4778,25475,1
4778,17479,1
4778,1505,1
4783,347,1
4783,6486,1
4783,43,1
4783,1777,1
4788,20359,1
4788,24797,1
4788,11143,1
4788,21221,1
4792,10500,1
4792,24824,1
4792,20853,1
4792,26682,1
4797,2865,1
4797,640,1
4797,385,1
4797,25227,1
4797,23600,1
4798,13484,1
4798,7375,1
4798,7349,1
4798,10102,1
4800,2821,1
4800,586,1
4800,23016,1
4800,17989,1
4801,7396,1
4801,7446,1
4801,6753,1
4801,10102,1
4802,7405,1
4802,9677,1
4802,9591,1
4802,9657,1
4802,23734,1
4803,7380,1
4803,13449,1
4803,7459,1
4803,10657,1
4819,26955,1
4819,13329,1
4819,23230,1
4819,13480,1
4820,15208,1
4820,15206,1
4820,389,1
4820,2845,1
4827,7439,1
4827,9669,1
4827,16180,1
4827,10110,1
4833,17225,1
4833,26983,1
4833,7473,1
4833,7433,1
4833,13732,1
4840,28495,1
4840,17959,1
4840,23381,1
4840,1450,1
4845,12377,1
4845,7349,1
4845,9627,1
4845,7379,1
4847,15715,1
4847,10664,1
4847,7428,1
4847,13732,1
4853,26990,1
4853,9578,1
4853,10673,1
4853,7417,1
4854,16806,1
4854,20178,1
4854,43,1
4854,17224,1
4858,11484,1
4858,20386,1
4858,3297,1
4858,2133,1
4858,12681,1
4867,5308,1
4867,8363,1
4867,24949,1
4867,5471,1
4867,8027,1
4871,9929,1
4871,502,1
4871,15321,1
4871,1909,1
4871,11317,1
4875,3435,1
4875,3470,1
4875,769,1
4875,13356,1
4875,3465,1
4879,3411,1
4879,330,1
4879,8579,1
4879,6404,1
4880,23402,1
4880,15021,1
4880,26883,1
4880,20255,1
4884,13886,1
4884,19046,1
4884,18998,1
4884,18893,1
4884,19033,1
4888,20811,1
4888,13889,1
4888,18996,1
4888,18914,1
4891,30697,1
4891,27532,1
4891,30091,1
4891,29394,1
4896,18703,1
4896,23072,1
4896,30351,1
4896,27616,1
4899,8111,1
4899,25397,1
4899,15491,1
4899,9393,1
4900,7726,1
4900,631,1
4900,7721,1
4900,2133,1
4901,21240,1
4901,21037,1
4901,26067,1
4901,19901,1
4903,22013,1
4903,19164,1
4903,25661,1
4903,16744,1
4905,5969,1
4905,30449,1
4905,20808,1
4908,13429,1
4908,14991,1
4908,10093,1
4908,15022,1
4910,19057,1
4910,9043,1
4910,18498,1
4910,5541,1
4910,26301,1
4912,5218,1
4912,16493,1
4912,25617,1
4912,22117,1
4916,27243,1
4916,22350,1
4916,21021,1
4916,22355,1
4924,18697,1
4924,27743,1
4924,5937,1
4924,5934,1
4933,13053,1
4933,14877,1
4933,22913,1
4933,13050,1
4933,13051,1
4944,3709,1
4944,13691,1
4944,841,1
4944,12663,1
4949,28971,1
4949,14146,1
4949,18200,1
4958,29040,1
4958,30220,1
4958,28975,1
4958,10325,1
4959,29872,1
4959,19521,1
4972,27506,1
4972,18671,1
4972,18758,1
4972,27008,1
4974,8608,1
4974,11624,1
4974,4747,1
4974,22381,1
4977,7923,1
4977,11493,1
4977,3952,1
4977,2377,1
4977,6182,1
4985,2162,1
4985,18091,1
4985,2098,1
4985,15573,1
4993,2749,1
4993,446,1
4993,438,1
4993,7715,1
4993,23517,1
4997,4684,1
4997,1585,1
4997,2680,1
4997,2061,1
5006,646,1
5006,15210,1
5006,22180,1
5006,22267,1
5014,30526,1
5014,29673,1
5014,19528,1
5020,18411,1
5020,1977,1
5020,8821,1
5020,15993,1
5029,11255,1
5029,22005,1
5029,12170,1
5029,11265,1
5030,24385,1
5030,3504,1
5030,28528,1
5030,20308,1
5030,3728,1
5031,19560,1
5031,23583,1
5031,18106,1
5031,388,1
5032,1028,1
5032,7239,1
5032,7240,1
5032,7241,1
5038,2598,1
5038,3407,1
5038,15047,1
5038,5088,1
5043,17353,1
5043,21941,1
5043,6141,1
5043,17110,1
5048,15932,1
5048,3073,1
5048,21617,1
5048,18603,1
5048,18294,1
5053,475,1
5053,598,1
5053,15562,1
5053,480,1
5053,444,1
5061,2927,1
5061,27442,1
5061,2876,1
5061,2613,1
5062,3250,1
5062,2051,1
5062,1442,1
5062,1120,1
5068,3250,1
5068,22654,1
5068,2911,1
5068,23135,1
5070,17082,1
5070,30737,1
5070,1520,1
5070,6011,1
5077,29693,1
5077,26937,1
5077,26928,1
5077,29994,1
5077,27093,1
5079,2900,1
5079,927,1
5079,14411,1
5079,20478,1
5086,2432,1
5086,15464,1
5086,10040,1
5086,10042,1
5092,15929,1
5092,445,1
5092,14623,1
5092,14927,1
5095,12276,1
5095,24826,1
5095,14299,1
5095,13299,1
5103,10943,1
5103,2130,1
5103,572,1
5103,22032,1
5108,5932,1
5108,16204,1
5108,6150,1
5108,5934,1
5115,9878,1
5115,15874,1
5115,15870,1
5117,30822,1
5117,30339,1
5117,18664,1
5117,28110,1
5120,28709,1
5120,28379,1
5120,20001,1
5120,5934,1
5122,17376,1
5122,5606,1
5122,19412,1
5127,8518,1
5127,3287,1
5127,14369,1
5127,3989,1
5127,11309,1
5132,429,1
5132,11216,1
5132,9478,1
5132,29921,1
5132,645,1
5133,14991,1
5133,16762,1
5133,10093,1
5133,5170,1
5134,24691,1
5134,24715,1
5134,29925,1
5134,21237,1
5136,5112,1
5136,11507,1
5136,22503,1
5136,456,1
5138,22360,1
5138,18047,1
5138,1946,1
5138,11096,1
5142,25697,1
5142,25961,1
5142,28582,1
5142,18294,1
5143,15986,1
5143,15987,1
5143,20595,1
5143,11530,1
5143,12676,1
5144,16055,1
5144,26622,1
5144,16060,1
5146,26372,1
5146,25995,1
5146,26373,1
5146,29324,1
5150,30655,1
5150,6011,1
5150,28797,1
5150,5929,1
5152,7545,1
5152,281,1
5152,282,1
5152,15615,1
5153,45,1
5153,2896,1
5153,14774,1
5153,2328,1
5153,10151,1
5156,23752,1
5156,18881,1
5156,22884,1
5157,384,1
5157,17736,1
5157,10871,1
5157,19062,1
5157,13079,1
5159,18831,1
5159,15341,1
5159,10430,1
5159,21131,1
5159,23220,1
5167,347,1
5167,2195,1
5167,3487,1
5167,446,1
5167,800,1
5168,28614,1
5168,20653,1
5168,3995,1
5168,11791,1
5168,24582,1
5173,15856,1
5173,26748,1
5173,28045,1
5174,6059,1
5174,25997,1
5174,21928,1
5176,29502,1
5176,29507,1
5176,27973,1
5176,29500,1
5176,30357,1
5177,12841,1
5177,12859,1
5177,25053,1
5177,10613,1
5181,19442,1
5181,19452,1
5181,26876,1
5181,26628,1
5182,19330,1
5182,606,1
5182,828,1
5182,857,1
5182,605,1
5183,4190,1
5183,1513,1
5183,4164,1
5183,1536,1
5186,9494,1
5186,5658,1
5186,5774,1
5186,6504,1
5188,28373,1
5188,28699,1
5188,18747,1
5188,29901,1
5196,17870,1
5196,4256,1
5196,5125,1
5196,4258,1
5197,2662,1
5197,640,1
5197,19356,1
5197,9730,1
5197,15349,1
5202,24546,1
5202,10500,1
5202,9144,1
5202,9079,1
5203,1176,1
5203,1461,1
5203,14774,1
5203,603,1
5208,4415,1
5208,1740,1
5208,1741,1
5208,4381,1
5215,6611,1
5215,2190,1
5215,23858,1
5215,5170,1
5218,24714,1
5218,21049,1
5218,23083,1
5218,24713,1
5227,26937,1
5227,26928,1
5227,20156,1
5227,27093,1
5231,15856,1
5231,30711,1
5231,14093,1
5231,14065,1
5236,4793,1
5236,13174,1
5236,5200,1
5236,13123,1
5242,25675,1
5242,3250,1
5242,22632,1
5242,13135,1
5250,13210,1
5250,9181,1
5250,27250,1
5250,15213,1
5250,9123,1
5259,17869,1
5259,11116,1
5259,10748,1
5259,5170,1
5259,3952,1
5259,13416,1
5261,5136,1
5261,17267,1
5261,13093,1
5261,5870,1
5262,3227,1
5262,71,1
5262,27101,1
5262,13229,1
5270,3326,1
5270,640,1
5270,22963,1
5270,9,1
5270,2126,1
5271,2208,1
5271,2838,1
5271,2219,1
5271,25471,1
5275,30054,1
5275,21750,1
5275,30061,1
5278,30601,1
5278,16053,1
5278,16061,1
5278,14997,1
5281,18920,1
5281,11947,1
5281,18992,1
5281,18893,1
5282,21090,1
5282,599,1
5282,7715,1
5282,26292,1
5282,18102,1
5285,30187,1
5285,30188,1
5285,29500,1
5287,28162,1
5287,27746,1
5293,27752,1
5293,30568,1
5293,21177,1
5295,14449,1
5295,28416,1
5295,30385,1
5295,30100,1
5296,19968,1
5296,14096,1
5296,28973,1
5296,20631,1
5306,16827,1
5306,22034,1
5306,16663,1
5306,14927,1
5308,20999,1
5308,23438,1
5308,246,1
5308,21075,1
5313,8071,1
5313,9421,1
5313,9418,1
5313,8296,1
5313,9483,1
5314,26315,1
5314,16261,1
5314,16997,1
5314,19306,1
5321,14330,1
5321,14758,1
5321,16734,1
5321,24644,1
5323,18485,1
5323,12614,1
5323,22367,1
5323,7578,1
5323,29384,1
5324,28740,1
5324,18703,1
5324,5941,1
5324,19578,1
5324,5934,1
5326,7306,1
5326,256,1
5326,10907,1
5326,1907,1
